pagamento_id,cliente_id,data_vencimento,data_pagamento,valor,status
PAG-005172,CLI-0483,2026-01-03,2026-01-21,148.07,pago
PAG-005173,CLI-0483,2025-12-04,2025-12-09,148.07,pago
PAG-005174,CLI-0483,2025-11-04,2025-11-19,148.07,pago
PAG-005175,CLI-0484,2026-08-01,2026-08-02,117.53,pago
PAG-005176,CLI-0484,2026-07-02,,117.53,pendente
PAG-005177,CLI-0484,2026-06-02,2026-05-31,117.53,pago
PAG-005178,CLI-0485,2026-08-01,2026-07-31,138.27,pago
PAG-005179,CLI-0485,2026-07-02,2026-07-10,138.27,pago
PAG-005180,CLI-0485,2026-06-02,,138.27,pendente
PAG-005181,CLI-0485,2026-05-03,2026-05-06,138.27,pago
PAG-005182,CLI-0485,2026-04-03,2026-04-02,138.27,pago
PAG-005183,CLI-0485,2026-03-04,2026-03-22,138.27,pago
PAG-005184,CLI-0485,2026-02-02,2026-02-01,138.27,pago
PAG-005185,CLI-0485,2026-01-03,2026-01-03,138.27,pago
PAG-005186,CLI-0485,2025-12-04,2025-12-02,138.27,pago
PAG-005187,CLI-0485,2025-11-04,2025-11-15,138.27,pago
PAG-005188,CLI-0485,2025-10-05,2025-10-13,138.27,pago
PAG-005189,CLI-0485,2025-09-05,,138.27,pendente
PAG-005190,CLI-0486,2026-08-01,2026-08-07,145.26,pago
PAG-005191,CLI-0486,2026-07-02,2026-07-11,145.26,pago
PAG-005192,CLI-0486,2026-06-02,2026-06-12,145.26,pago
PAG-005193,CLI-0486,2026-05-03,2026-05-03,145.26,pago
PAG-005194,CLI-0486,2026-04-03,2026-04-06,145.26,pago
PAG-005195,CLI-0486,2026-03-04,2026-03-20,145.26,pago
PAG-005196,CLI-0486,2026-02-02,2026-02-19,145.26,pago
PAG-005197,CLI-0486,2026-01-03,2026-01-14,145.26,pago
PAG-005198,CLI-0486,2025-12-04,2025-12-01,145.26,pago
PAG-005199,CLI-0486,2025-11-04,2025-11-15,145.26,pago
PAG-005200,CLI-0486,2025-10-05,2025-10-07,145.26,pago
PAG-005201,CLI-0486,2025-09-05,2025-09-17,145.26,pago
PAG-005202,CLI-0487,2026-08-01,2026-08-04,193.68,pago
PAG-005203,CLI-0487,2026-07-02,2026-07-11,193.68,pago
PAG-005204,CLI-0487,2026-06-02,2026-05-31,193.68,pago
PAG-005205,CLI-0487,2026-05-03,2026-05-17,193.68,pago
PAG-005206,CLI-0487,2026-04-03,2026-04-10,193.68,pago
PAG-005207,CLI-0487,2026-03-04,2026-03-06,193.68,pago
PAG-005208,CLI-0487,2026-02-02,2026-02-13,193.68,pago
PAG-005209,CLI-0488,2026-08-01,,194.23,pendente
PAG-005210,CLI-0488,2026-07-02,2026-06-29,194.23,pago
PAG-005211,CLI-0488,2026-06-02,2026-06-18,194.23,pago
PAG-005212,CLI-0488,2026-05-03,2026-05-05,194.23,pago
PAG-005213,CLI-0488,2026-04-03,2026-04-09,194.23,pago
PAG-005214,CLI-0488,2026-03-04,2026-03-10,194.23,pago
PAG-005215,CLI-0488,2026-02-02,2026-02-01,194.23,pago
PAG-005216,CLI-0488,2026-01-03,2026-01-16,194.23,pago
PAG-005217,CLI-0488,2025-12-04,2025-12-20,194.23,pago
PAG-005218,CLI-0488,2025-11-04,,194.23,pendente
PAG-005219,CLI-0488,2025-10-05,2025-10-12,194.23,pago
PAG-005220,CLI-0488,2025-09-05,2025-09-04,194.23,pago
PAG-005221,CLI-0489,2026-08-01,2026-08-18,164.79,pago
PAG-005222,CLI-0489,2026-07-02,2026-07-03,164.79,pago
PAG-005223,CLI-0489,2026-06-02,2026-06-14,164.79,pago
PAG-005224,CLI-0489,2026-05-03,2026-05-14,164.79,pago
PAG-005225,CLI-0489,2026-04-03,2026-04-02,164.79,pago
PAG-005226,CLI-0489,2026-03-04,2026-03-17,164.79,pago
PAG-005227,CLI-0489,2026-02-02,2026-01-31,164.79,pago
PAG-005228,CLI-0489,2026-01-03,2026-01-12,164.79,pago
PAG-005229,CLI-0489,2025-12-04,2025-12-16,164.79,pago
PAG-005230,CLI-0489,2025-11-04,,164.79,pendente
PAG-005231,CLI-0489,2025-10-05,2025-10-02,164.79,pago
PAG-005232,CLI-0489,2025-09-05,2025-09-13,164.79,pago
PAG-005233,CLI-0490,2026-08-01,2026-07-30,78.86,pago
PAG-005234,CLI-0490,2026-07-02,2026-07-08,78.86,pago
PAG-005235,CLI-0490,2026-06-02,2026-06-03,78.86,pago
PAG-005236,CLI-0490,2026-05-03,2026-05-08,78.86,pago
PAG-005237,CLI-0490,2026-04-03,,78.86,pendente
PAG-005238,CLI-0490,2026-03-04,2026-03-14,78.86,pago
PAG-005239,CLI-0490,2026-02-02,2026-02-10,78.86,pago
PAG-005240,CLI-0490,2026-01-03,2026-01-13,78.86,pago
PAG-005241,CLI-0490,2025-12-04,2025-12-05,78.86,pago
PAG-005242,CLI-0490,2025-11-04,2025-11-01,78.86,pago
PAG-005243,CLI-0490,2025-10-05,2025-10-15,78.86,pago
PAG-005244,CLI-0490,2025-09-05,2025-09-02,78.86,pago
PAG-005245,CLI-0491,2026-08-01,2026-08-11,86.37,pago
PAG-005246,CLI-0491,2026-07-02,2026-07-08,86.37,pago
PAG-005247,CLI-0491,2026-06-02,2026-06-07,86.37,pago
PAG-005248,CLI-0491,2026-05-03,2026-05-15,86.37,pago
PAG-005249,CLI-0491,2026-04-03,2026-04-06,86.37,pago
PAG-005250,CLI-0491,2026-03-04,,86.37,pendente
PAG-005251,CLI-0491,2026-02-02,2026-02-17,86.37,pago
PAG-005252,CLI-0491,2026-01-03,2026-01-18,86.37,pago
PAG-005253,CLI-0491,2025-12-04,2025-12-19,86.37,pago
PAG-005254,CLI-0491,2025-11-04,2025-11-09,86.37,pago
PAG-005255,CLI-0491,2025-10-05,2025-10-21,86.37,pago
PAG-005256,CLI-0491,2025-09-05,2025-09-10,86.37,pago
PAG-005257,CLI-0492,2026-08-01,2026-08-11,277.97,pago
PAG-005258,CLI-0492,2026-07-02,2026-07-12,277.97,pago
PAG-005259,CLI-0492,2026-06-02,2026-06-03,277.97,pago
PAG-005260,CLI-0492,2026-05-03,2026-05-07,277.97,pago
PAG-005261,CLI-0492,2026-04-03,2026-04-08,277.97,pago
PAG-005262,CLI-0492,2026-03-04,2026-03-04,277.97,pago
PAG-005263,CLI-0492,2026-02-02,2026-02-04,277.97,pago
PAG-005264,CLI-0492,2026-01-03,2026-01-18,277.97,pago
PAG-005265,CLI-0492,2025-12-04,2025-12-18,277.97,pago
PAG-005266,CLI-0492,2025-11-04,2025-11-03,277.97,pago
PAG-005267,CLI-0492,2025-10-05,2025-10-05,277.97,pago
PAG-005268,CLI-0492,2025-09-05,2025-09-11,277.97,pago
PAG-005269,CLI-0493,2026-08-01,2026-08-07,276.88,pago
PAG-005270,CLI-0493,2026-07-02,2026-07-17,276.88,pago
PAG-005271,CLI-0493,2026-06-02,2026-06-07,276.88,pago
PAG-005272,CLI-0493,2026-05-03,2026-05-21,276.88,pago
PAG-005273,CLI-0493,2026-04-03,2026-04-13,276.88,pago
PAG-005274,CLI-0493,2026-03-04,2026-03-20,276.88,pago
PAG-005275,CLI-0493,2026-02-02,2026-02-11,276.88,pago
PAG-005276,CLI-0493,2026-01-03,2026-01-21,276.88,pago
PAG-005277,CLI-0493,2025-12-04,2025-12-01,276.88,pago
PAG-005278,CLI-0493,2025-11-04,2025-11-15,276.88,pago
PAG-005279,CLI-0493,2025-10-05,2025-10-14,276.88,pago
PAG-005280,CLI-0493,2025-09-05,2025-09-03,276.88,pago
PAG-005281,CLI-0494,2026-08-01,,300.93,pendente
PAG-005282,CLI-0494,2026-07-02,2026-07-15,300.93,pago
PAG-005283,CLI-0494,2026-06-02,2026-06-15,300.93,pago
PAG-005284,CLI-0494,2026-05-03,2026-05-13,300.93,pago
PAG-005285,CLI-0494,2026-04-03,2026-04-04,300.93,pago
PAG-005286,CLI-0495,2026-08-01,2026-07-31,140.05,pago
PAG-005287,CLI-0495,2026-07-02,2026-07-06,140.05,pago
PAG-005288,CLI-0495,2026-06-02,2026-05-31,140.05,pago
PAG-005289,CLI-0495,2026-05-03,2026-05-09,140.05,pago
PAG-005290,CLI-0495,2026-04-03,2026-04-08,140.05,pago
PAG-005291,CLI-0495,2026-03-04,2026-03-07,140.05,pago
PAG-005292,CLI-0495,2026-02-02,2026-02-12,140.05,pago
PAG-005293,CLI-0495,2026-01-03,2026-01-01,140.05,pago
PAG-005294,CLI-0495,2025-12-04,2025-12-11,140.05,pago
PAG-005295,CLI-0495,2025-11-04,2025-11-18,140.05,pago
PAG-005296,CLI-0495,2025-10-05,2025-10-19,140.05,pago
PAG-005297,CLI-0495,2025-09-05,2025-09-21,140.05,pago
PAG-005298,CLI-0496,2026-08-01,2026-08-13,157.93,pago
PAG-005299,CLI-0496,2026-07-02,2026-07-17,157.93,pago
PAG-005300,CLI-0496,2026-06-02,2026-06-03,157.93,pago
PAG-005301,CLI-0496,2026-05-03,2026-05-10,157.93,pago
PAG-005302,CLI-0496,2026-04-03,2026-04-17,157.93,pago
PAG-005303,CLI-0497,2026-08-01,2026-07-29,149.58,pago
PAG-005304,CLI-0497,2026-07-02,2026-07-18,149.58,pago
PAG-005305,CLI-0497,2026-06-02,2026-06-03,149.58,pago
PAG-005306,CLI-0497,2026-05-03,2026-05-01,149.58,pago
PAG-005307,CLI-0497,2026-04-03,2026-04-02,149.58,pago
PAG-005308,CLI-0497,2026-03-04,2026-03-17,149.58,pago
PAG-005309,CLI-0497,2026-02-02,2026-02-03,149.58,pago
PAG-005310,CLI-0497,2026-01-03,2026-01-08,149.58,pago
PAG-005311,CLI-0498,2026-08-01,2026-08-18,326.55,pago
PAG-005312,CLI-0498,2026-07-02,2026-07-04,326.55,pago
PAG-005313,CLI-0499,2026-08-01,2026-08-11,212.55,pago
PAG-005314,CLI-0499,2026-07-02,2026-07-17,212.55,pago
PAG-005315,CLI-0499,2026-06-02,2026-06-12,212.55,pago
PAG-005316,CLI-0500,2026-08-01,2026-08-06,117.04,pago
PAG-005317,CLI-0500,2026-07-02,2026-07-13,117.04,pago
PAG-005318,CLI-0500,2026-06-02,2026-06-09,117.04,pago
PAG-005319,CLI-0500,2026-05-03,2026-05-18,117.04,pago
PAG-005320,CLI-0500,2026-04-03,2026-04-17,117.04,pago
PAG-005321,CLI-0500,2026-03-04,2026-03-22,117.04,pago
PAG-005322,CLI-0500,2026-02-02,,117.04,pendente
PAG-005323,CLI-0500,2026-01-03,2026-01-06,117.04,pago
PAG-005324,CLI-0500,2025-12-04,2025-12-03,117.04,pago
PAG-005325,CLI-0500,2025-11-04,2025-11-03,117.04,pago
PAG-005326,CLI-0500,2025-10-05,2025-10-21,117.04,pago
PAG-005327,CLI-0500,2025-09-05,2025-09-20,117.04,pago
PAG-005328,CLI-0501,2026-08-01,2026-08-16,142.93,pago
PAG-005329,CLI-0501,2026-07-02,2026-07-02,142.93,pago
PAG-005330,CLI-0501,2026-06-02,2026-06-19,142.93,pago
PAG-005331,CLI-0501,2026-05-03,2026-05-19,142.93,pago
PAG-005332,CLI-0501,2026-04-03,,142.93,pendente
PAG-005333,CLI-0501,2026-03-04,2026-03-03,142.93,pago
PAG-005334,CLI-0501,2026-02-02,2026-02-16,142.93,pago
PAG-005335,CLI-0501,2026-01-03,2026-01-18,142.93,pago
PAG-005336,CLI-0501,2025-12-04,2025-12-18,142.93,pago
PAG-005337,CLI-0501,2025-11-04,2025-11-13,142.93,pago
PAG-005338,CLI-0501,2025-10-05,2025-10-05,142.93,pago
PAG-005339,CLI-0501,2025-09-05,2025-09-06,142.93,pago
PAG-005340,CLI-0502,2026-08-01,2026-08-02,88.14,pago
PAG-005341,CLI-0502,2026-07-02,2026-07-03,88.14,pago
PAG-005342,CLI-0502,2026-06-02,2026-06-03,88.14,pago
PAG-005343,CLI-0502,2026-05-03,2026-05-19,88.14,pago
PAG-005344,CLI-0502,2026-04-03,2026-04-07,88.14,pago
PAG-005345,CLI-0502,2026-03-04,2026-03-17,88.14,pago
PAG-005346,CLI-0502,2026-02-02,2026-02-12,88.14,pago
PAG-005347,CLI-0502,2026-01-03,2026-01-19,88.14,pago
PAG-005348,CLI-0502,2025-12-04,2025-12-02,88.14,pago
PAG-005349,CLI-0502,2025-11-04,2025-11-11,88.14,pago
PAG-005350,CLI-0502,2025-10-05,2025-10-17,88.14,pago
PAG-005351,CLI-0502,2025-09-05,2025-09-18,88.14,pago
PAG-005352,CLI-0503,2026-08-01,2026-08-19,335.68,pago
PAG-005353,CLI-0503,2026-07-02,2026-07-05,335.68,pago
PAG-005354,CLI-0503,2026-06-02,2026-06-09,335.68,pago
PAG-005355,CLI-0503,2026-05-03,2026-05-01,335.68,pago
PAG-005356,CLI-0503,2026-04-03,2026-04-10,335.68,pago
PAG-005357,CLI-0503,2026-03-04,2026-03-02,335.68,pago
PAG-005358,CLI-0503,2026-02-02,2026-02-19,335.68,pago
PAG-005359,CLI-0503,2026-01-03,2026-01-15,335.68,pago
PAG-005360,CLI-0503,2025-12-04,2025-12-22,335.68,pago
PAG-005361,CLI-0503,2025-11-04,2025-11-08,335.68,pago
PAG-005362,CLI-0503,2025-10-05,2025-10-10,335.68,pago
PAG-005363,CLI-0503,2025-09-05,2025-09-11,335.68,pago
PAG-005364,CLI-0504,2026-08-01,2026-08-12,141.05,pago
PAG-005365,CLI-0504,2026-07-02,2026-07-03,141.05,pago
PAG-005366,CLI-0504,2026-06-02,2026-06-08,141.05,pago
PAG-005367,CLI-0504,2026-05-03,2026-05-20,141.05,pago
PAG-005368,CLI-0504,2026-04-03,2026-04-13,141.05,pago
PAG-005369,CLI-0504,2026-03-04,2026-03-09,141.05,pago
PAG-005370,CLI-0504,2026-02-02,2026-02-14,141.05,pago
PAG-005371,CLI-0504,2026-01-03,2026-01-09,141.05,pago
PAG-005372,CLI-0504,2025-12-04,,141.05,pendente
PAG-005373,CLI-0504,2025-11-04,2025-11-08,141.05,pago
PAG-005374,CLI-0504,2025-10-05,2025-10-15,141.05,pago
PAG-005375,CLI-0504,2025-09-05,2025-09-15,141.05,pago
PAG-005376,CLI-0505,2026-08-01,2026-08-03,144.44,pago
PAG-005377,CLI-0505,2026-07-02,2026-07-20,144.44,pago
PAG-005378,CLI-0506,2026-08-01,2026-08-05,103.4,pago
PAG-005379,CLI-0506,2026-07-02,2026-07-08,103.4,pago
PAG-005380,CLI-0506,2026-06-02,2026-06-10,103.4,pago
PAG-005381,CLI-0506,2026-05-03,2026-05-11,103.4,pago
PAG-005382,CLI-0506,2026-04-03,2026-04-08,103.4,pago
PAG-005383,CLI-0506,2026-03-04,2026-03-19,103.4,pago
PAG-005384,CLI-0506,2026-02-02,2026-02-11,103.4,pago
PAG-005385,CLI-0506,2026-01-03,,103.4,pendente
PAG-005386,CLI-0506,2025-12-04,2025-12-07,103.4,pago
PAG-005387,CLI-0506,2025-11-04,2025-11-13,103.4,pago
PAG-005388,CLI-0506,2025-10-05,2025-10-10,103.4,pago
PAG-005389,CLI-0506,2025-09-05,2025-09-05,103.4,pago
PAG-005390,CLI-0507,2026-08-01,2026-08-02,154.24,pago
PAG-005391,CLI-0507,2026-07-02,2026-07-03,154.24,pago
PAG-005392,CLI-0507,2026-06-02,2026-06-08,154.24,pago
PAG-005393,CLI-0507,2026-05-03,2026-05-07,154.24,pago
PAG-005394,CLI-0507,2026-04-03,2026-03-31,154.24,pago
PAG-005395,CLI-0507,2026-03-04,2026-03-14,154.24,pago
PAG-005396,CLI-0507,2026-02-02,2026-02-19,154.24,pago
PAG-005397,CLI-0507,2026-01-03,2025-12-31,154.24,pago
PAG-005398,CLI-0507,2025-12-04,2025-12-21,154.24,pago
PAG-005399,CLI-0507,2025-11-04,2025-11-06,154.24,pago
PAG-005400,CLI-0507,2025-10-05,2025-10-08,154.24,pago
PAG-005401,CLI-0507,2025-09-05,2025-09-16,154.24,pago
PAG-005402,CLI-0508,2026-08-01,2026-08-12,223.49,pago
PAG-005403,CLI-0508,2026-07-02,2026-07-16,223.49,pago
PAG-005404,CLI-0508,2026-06-02,2026-06-12,223.49,pago
PAG-005405,CLI-0508,2026-05-03,2026-05-19,223.49,pago
PAG-005406,CLI-0508,2026-04-03,2026-04-03,223.49,pago
PAG-005407,CLI-0508,2026-03-04,2026-03-15,223.49,pago
PAG-005408,CLI-0508,2026-02-02,2026-02-09,223.49,pago
PAG-005409,CLI-0508,2026-01-03,2026-01-09,223.49,pago
PAG-005410,CLI-0508,2025-12-04,2025-12-13,223.49,pago
PAG-005411,CLI-0509,2026-08-01,2026-07-30,83.36,pago
PAG-005412,CLI-0509,2026-07-02,,83.36,pendente
PAG-005413,CLI-0509,2026-06-02,2026-06-16,83.36,pago
PAG-005414,CLI-0509,2026-05-03,2026-05-05,83.36,pago
PAG-005415,CLI-0509,2026-04-03,2026-04-10,83.36,pago
PAG-005416,CLI-0509,2026-03-04,2026-03-07,83.36,pago
PAG-005417,CLI-0509,2026-02-02,2026-02-07,83.36,pago
PAG-005418,CLI-0509,2026-01-03,2026-01-21,83.36,pago
PAG-005419,CLI-0509,2025-12-04,2025-12-18,83.36,pago
PAG-005420,CLI-0509,2025-11-04,2025-11-05,83.36,pago
PAG-005421,CLI-0509,2025-10-05,2025-10-19,83.36,pago
PAG-005422,CLI-0509,2025-09-05,2025-09-02,83.36,pago
PAG-005423,CLI-0510,2026-08-01,2026-08-15,139.89,pago
PAG-005424,CLI-0510,2026-07-02,2026-07-06,139.89,pago
PAG-005425,CLI-0510,2026-06-02,,139.89,pendente
PAG-005426,CLI-0510,2026-05-03,,139.89,pendente
PAG-005427,CLI-0510,2026-04-03,,139.89,pendente
PAG-005428,CLI-0510,2026-03-04,,139.89,pendente
PAG-005429,CLI-0510,2026-02-02,,139.89,pendente
PAG-005430,CLI-0510,2026-01-03,2026-01-15,139.89,pago
PAG-005431,CLI-0510,2025-12-04,2025-12-06,139.89,pago
PAG-005432,CLI-0510,2025-11-04,2025-11-01,139.89,pago
PAG-005433,CLI-0510,2025-10-05,2025-10-19,139.89,pago
PAG-005434,CLI-0510,2025-09-05,,139.89,pendente
PAG-005435,CLI-0511,2026-08-01,2026-08-07,209.13,pago
PAG-005436,CLI-0511,2026-07-02,2026-07-02,209.13,pago
PAG-005437,CLI-0511,2026-06-02,2026-06-03,209.13,pago
PAG-005438,CLI-0511,2026-05-03,,209.13,pendente
PAG-005439,CLI-0511,2026-04-03,2026-04-01,209.13,pago
PAG-005440,CLI-0511,2026-03-04,2026-03-03,209.13,pago
PAG-005441,CLI-0511,2026-02-02,2026-02-17,209.13,pago
PAG-005442,CLI-0512,2026-08-01,2026-08-09,334.87,pago
PAG-005443,CLI-0512,2026-07-02,2026-07-19,334.87,pago
PAG-005444,CLI-0512,2026-06-02,,334.87,pendente
PAG-005445,CLI-0512,2026-05-03,2026-05-19,334.87,pago
PAG-005446,CLI-0512,2026-04-03,2026-04-02,334.87,pago
PAG-005447,CLI-0512,2026-03-04,2026-03-07,334.87,pago
PAG-005448,CLI-0512,2026-02-02,2026-02-08,334.87,pago
PAG-005449,CLI-0512,2026-01-03,2026-01-18,334.87,pago
PAG-005450,CLI-0512,2025-12-04,2025-12-08,334.87,pago
PAG-005451,CLI-0512,2025-11-04,2025-11-12,334.87,pago
PAG-005452,CLI-0513,2026-08-01,2026-07-29,118.62,pago
PAG-005453,CLI-0513,2026-07-02,2026-07-17,118.62,pago
PAG-005454,CLI-0513,2026-06-02,2026-06-12,118.62,pago
PAG-005455,CLI-0513,2026-05-03,2026-05-05,118.62,pago
PAG-005456,CLI-0513,2026-04-03,2026-04-18,118.62,pago
PAG-005457,CLI-0513,2026-03-04,2026-03-08,118.62,pago
PAG-005458,CLI-0513,2026-02-02,2026-02-13,118.62,pago
PAG-005459,CLI-0513,2026-01-03,2026-01-15,118.62,pago
PAG-005460,CLI-0513,2025-12-04,2025-12-08,118.62,pago
PAG-005461,CLI-0513,2025-11-04,2025-11-19,118.62,pago
PAG-005462,CLI-0513,2025-10-05,2025-10-22,118.62,pago
PAG-005463,CLI-0513,2025-09-05,2025-09-21,118.62,pago
PAG-005464,CLI-0514,2026-08-01,2026-08-08,217.28,pago
PAG-005465,CLI-0514,2026-07-02,2026-07-01,217.28,pago
PAG-005466,CLI-0514,2026-06-02,2026-06-11,217.28,pago
PAG-005467,CLI-0514,2026-05-03,2026-05-11,217.28,pago
PAG-005468,CLI-0514,2026-04-03,2026-04-20,217.28,pago
PAG-005469,CLI-0514,2026-03-04,2026-03-20,217.28,pago
PAG-005470,CLI-0514,2026-02-02,2026-02-12,217.28,pago
PAG-005471,CLI-0514,2026-01-03,2026-01-08,217.28,pago
PAG-005472,CLI-0514,2025-12-04,2025-12-12,217.28,pago
PAG-005473,CLI-0514,2025-11-04,2025-11-13,217.28,pago
PAG-005474,CLI-0514,2025-10-05,2025-10-13,217.28,pago
PAG-005475,CLI-0514,2025-09-05,2025-09-16,217.28,pago
PAG-005476,CLI-0515,2026-08-01,2026-08-16,157.9,pago
PAG-005477,CLI-0515,2026-07-02,2026-07-09,157.9,pago
PAG-005478,CLI-0515,2026-06-02,2026-06-03,157.9,pago
PAG-005479,CLI-0515,2026-05-03,2026-05-12,157.9,pago
PAG-005480,CLI-0515,2026-04-03,2026-04-18,157.9,pago
PAG-005481,CLI-0515,2026-03-04,2026-03-04,157.9,pago
PAG-005482,CLI-0515,2026-02-02,2026-02-01,157.9,pago
PAG-005483,CLI-0515,2026-01-03,2026-01-14,157.9,pago
PAG-005484,CLI-0515,2025-12-04,2025-12-14,157.9,pago
PAG-005485,CLI-0515,2025-11-04,2025-11-21,157.9,pago
PAG-005486,CLI-0515,2025-10-05,2025-10-09,157.9,pago
PAG-005487,CLI-0515,2025-09-05,2025-09-08,157.9,pago
PAG-005488,CLI-0516,2026-08-01,2026-08-05,152.9,pago
PAG-005489,CLI-0516,2026-07-02,2026-07-15,152.9,pago
PAG-005490,CLI-0516,2026-06-02,2026-06-11,152.9,pago
PAG-005491,CLI-0516,2026-05-03,2026-05-16,152.9,pago
PAG-005492,CLI-0516,2026-04-03,2026-04-14,152.9,pago
PAG-005493,CLI-0516,2026-03-04,2026-03-08,152.9,pago
PAG-005494,CLI-0516,2026-02-02,,152.9,pendente
PAG-005495,CLI-0516,2026-01-03,2026-01-15,152.9,pago
PAG-005496,CLI-0516,2025-12-04,2025-12-02,152.9,pago
PAG-005497,CLI-0516,2025-11-04,2025-11-06,152.9,pago
PAG-005498,CLI-0516,2025-10-05,2025-10-02,152.9,pago
PAG-005499,CLI-0516,2025-09-05,2025-09-10,152.9,pago
PAG-005500,CLI-0517,2026-08-01,2026-08-18,333.42,pago
PAG-005501,CLI-0517,2026-07-02,,333.42,pendente
PAG-005502,CLI-0517,2026-06-02,2026-06-08,333.42,pago
PAG-005503,CLI-0517,2026-05-03,2026-05-12,333.42,pago
PAG-005504,CLI-0517,2026-04-03,,333.42,pendente
PAG-005505,CLI-0517,2026-03-04,2026-03-20,333.42,pago
PAG-005506,CLI-0517,2026-02-02,,333.42,pendente
PAG-005507,CLI-0517,2026-01-03,,333.42,pendente
PAG-005508,CLI-0517,2025-12-04,2025-12-19,333.42,pago
PAG-005509,CLI-0517,2025-11-04,2025-11-10,333.42,pago
PAG-005510,CLI-0517,2025-10-05,,333.42,pendente
PAG-005511,CLI-0517,2025-09-05,2025-09-20,333.42,pago
PAG-005512,CLI-0518,2026-08-01,2026-08-11,143.35,pago
PAG-005513,CLI-0518,2026-07-02,2026-07-16,143.35,pago
PAG-005514,CLI-0518,2026-06-02,2026-06-09,143.35,pago
PAG-005515,CLI-0518,2026-05-03,2026-05-03,143.35,pago
PAG-005516,CLI-0518,2026-04-03,,143.35,pendente
PAG-005517,CLI-0518,2026-03-04,2026-03-04,143.35,pago
PAG-005518,CLI-0518,2026-02-02,2026-02-17,143.35,pago
PAG-005519,CLI-0518,2026-01-03,,143.35,pendente
PAG-005520,CLI-0518,2025-12-04,2025-12-08,143.35,pago
PAG-005521,CLI-0518,2025-11-04,2025-11-09,143.35,pago
PAG-005522,CLI-0518,2025-10-05,2025-10-03,143.35,pago
PAG-005523,CLI-0518,2025-09-05,2025-09-04,143.35,pago
PAG-005524,CLI-0519,2026-08-01,2026-08-07,122.47,pago
PAG-005525,CLI-0519,2026-07-02,2026-07-04,122.47,pago
PAG-005526,CLI-0519,2026-06-02,2026-05-31,122.47,pago
PAG-005527,CLI-0519,2026-05-03,2026-05-17,122.47,pago
PAG-005528,CLI-0519,2026-04-03,2026-04-13,122.47,pago
PAG-005529,CLI-0519,2026-03-04,2026-03-04,122.47,pago
PAG-005530,CLI-0519,2026-02-02,2026-02-16,122.47,pago
PAG-005531,CLI-0519,2026-01-03,2026-01-02,122.47,pago
PAG-005532,CLI-0519,2025-12-04,2025-12-20,122.47,pago
PAG-005533,CLI-0519,2025-11-04,,122.47,pendente
PAG-005534,CLI-0519,2025-10-05,2025-10-05,122.47,pago
PAG-005535,CLI-0519,2025-09-05,2025-09-08,122.47,pago
PAG-005536,CLI-0520,2026-08-01,2026-07-31,154.5,pago
PAG-005537,CLI-0520,2026-07-02,2026-07-02,154.5,pago
PAG-005538,CLI-0520,2026-06-02,2026-06-03,154.5,pago
PAG-005539,CLI-0520,2026-05-03,2026-05-03,154.5,pago
PAG-005540,CLI-0520,2026-04-03,2026-04-09,154.5,pago
PAG-005541,CLI-0520,2026-03-04,2026-03-01,154.5,pago
PAG-005542,CLI-0520,2026-02-02,2026-02-08,154.5,pago
PAG-005543,CLI-0520,2026-01-03,2026-01-21,154.5,pago
PAG-005544,CLI-0520,2025-12-04,2025-12-06,154.5,pago
PAG-005545,CLI-0520,2025-11-04,2025-11-17,154.5,pago
PAG-005546,CLI-0520,2025-10-05,2025-10-22,154.5,pago
PAG-005547,CLI-0520,2025-09-05,,154.5,pendente
PAG-005548,CLI-0521,2026-08-01,2026-08-07,87.11,pago
PAG-005549,CLI-0521,2026-07-02,2026-07-19,87.11,pago
PAG-005550,CLI-0521,2026-06-02,2026-06-10,87.11,pago
PAG-005551,CLI-0521,2026-05-03,2026-05-01,87.11,pago
PAG-005552,CLI-0521,2026-04-03,2026-04-07,87.11,pago
PAG-005553,CLI-0521,2026-03-04,2026-03-11,87.11,pago
PAG-005554,CLI-0521,2026-02-02,2026-01-31,87.11,pago
PAG-005555,CLI-0521,2026-01-03,2026-01-21,87.11,pago
PAG-005556,CLI-0521,2025-12-04,2025-12-22,87.11,pago
PAG-005557,CLI-0522,2026-08-01,2026-07-29,113.15,pago
PAG-005558,CLI-0522,2026-07-02,2026-07-20,113.15,pago
PAG-005559,CLI-0522,2026-06-02,,113.15,pendente
PAG-005560,CLI-0522,2026-05-03,2026-05-20,113.15,pago
PAG-005561,CLI-0522,2026-04-03,2026-04-03,113.15,pago
PAG-005562,CLI-0522,2026-03-04,2026-03-01,113.15,pago
PAG-005563,CLI-0522,2026-02-02,2026-02-11,113.15,pago
PAG-005564,CLI-0522,2026-01-03,2026-01-13,113.15,pago
PAG-005565,CLI-0522,2025-12-04,2025-12-09,113.15,pago
PAG-005566,CLI-0522,2025-11-04,,113.15,pendente
PAG-005567,CLI-0522,2025-10-05,2025-10-16,113.15,pago
PAG-005568,CLI-0522,2025-09-05,2025-09-05,113.15,pago
PAG-005569,CLI-0523,2026-08-01,,82.16,pendente
PAG-005570,CLI-0524,2026-08-01,2026-08-17,188.77,pago
PAG-005571,CLI-0524,2026-07-02,2026-06-29,188.77,pago
PAG-005572,CLI-0524,2026-06-02,2026-05-31,188.77,pago
PAG-005573,CLI-0524,2026-05-03,2026-05-17,188.77,pago
PAG-005574,CLI-0524,2026-04-03,2026-04-19,188.77,pago
PAG-005575,CLI-0524,2026-03-04,2026-03-08,188.77,pago
